seconds_elapsed,strength_state,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_on_1_id,away_on_2_id,away_on_3_id,away_on_4_id,away_on_5_id,away_on_6_id,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_on_1_id,home_on_2_id,home_on_3_id,home_on_4_id,home_on_5_id,home_on_6_id,away_goalie,home_goalie,away_goalie_id,home_goalie_id
3111,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3112,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3113,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3114,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3115,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3116,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,VINCENT DESHARNAIS,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479576,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3117,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,BARCLAY GOODROW,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,,8476624,8479523,8480043,8482667,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3118,5v5,NIKITA ZADOROV,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8479968,8480035,8481043,8481556,,BARCLAY GOODROW,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,ZACK OSTAPCHUK,,8476624,8479523,8480043,8482667,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3119,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8477887,8480035,8481043,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3120,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,COLE KOEPKE,JOHN BEECHER,,8477507,8477887,8480035,8481043,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3121,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3122,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3123,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3124,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3125,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3126,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3127,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3128,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3129,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3130,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3131,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3132,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3133,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3134,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3135,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3136,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3137,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3138,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3139,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3140,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3141,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3142,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3143,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3144,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3145,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3146,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3147,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3148,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3149,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3150,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3151,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3152,5v5,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JAKUB LAUKO,JOHN BEECHER,,8477507,8477887,8480035,8480880,8481556,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3153,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3154,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3155,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3156,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3157,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3158,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3159,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3160,5v5,PATRICK BROWN,ANDREW PEEKE,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8477887,8479369,8480880,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3161,5v5,PATRICK BROWN,DAVID PASTRNAK,ANDREW PEEKE,JOHN BEECHER,MASON LOHREI,,8477887,8477956,8479369,8481556,8482511,,BARCLAY GOODROW,MARIO FERRARO,TIMOTHY LILJEGREN,SHAKIR MUKHAMADULLIN,ZACK OSTAPCHUK,,8476624,8479983,8480043,8482166,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3162,5v5,DAVID PASTRNAK,ANDREW PEEKE,MORGAN GEEKIE,JOHN BEECHER,MASON LOHREI,,8477956,8479369,8479987,8481556,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,TIMOTHY LILJEGREN,SHAKIR MUKHAMADULLIN,,8476624,8477505,8479983,8480043,8482166,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3163,5v5,DAVID PASTRNAK,ANDREW PEEKE,MORGAN GEEKIE,JOHN BEECHER,MASON LOHREI,,8477956,8479369,8479987,8481556,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3164,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3165,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3166,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3167,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3168,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3169,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3170,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,BARCLAY GOODROW,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8476624,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3171,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3172,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3173,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3174,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3175,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
3176,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
